treatment,timepoint,Material,description,Family,Family_rep_rel_abund,st_dev_Family_abund
NA,NA,negative_c,negative_c_, Bernardetiaceae,5.314173964798912e-6,9.506283383639954e-6
NA,NA,negative_c,negative_c_, Nisaeaceae,5.314173964798912e-6,9.373321823061357e-6
NA,NA,negative_c,negative_c_, Desulfovibrionaceae,5.314173964798912e-6,9.506283383639954e-6
NA,NA,negative_c,negative_c_, Diplorickettsiaceae,5.314173964798912e-6,9.506283383639954e-6
NA,NA,negative_c,negative_c_, Aeromonadaceae,4.843852991552221e-6,6.870700084912732e-6
NA,NA,negative_c,negative_c_, Aerococcaceae,4.119328714192735e-6,7.288342603987368e-6
NA,NA,negative_c,negative_c_, Rhodocyclaceae,1.4490485547189715e-6,2.621427468550693e-6
NA,NA,negative_c,negative_c_, Leeiaceae,1.4490485547189715e-6,2.6831165550103793e-6
UV,T6,PS,PS_UV_T6, PS1 clade,4.8750048750048754e-6,6.910092528728576e-6
no UV,T6,PP,PP_no UV_T6, Dongiaceae,8.495716037225703e-6,8.383264150424525e-6
no UV,T6,PP,PP_no UV_T6, 053A03-B-DI-P58,6.18337414360268e-6,1.0709918178927538e-5
no UV,T6,PP,PP_no UV_T6, Thalassospiraceae,2.472439450332283e-5,1.3023228320721323e-5
UV,T6,PE,PE_UV_T6, Microbulbiferaceae,6.495699846701487e-6,1.1250882165204339e-5
UV,T6,PE,PE_UV_T6, Prochloraceae,6.495699846701487e-6,9.508730931371631e-6
UV,T6,PE,PE_UV_T6, Bacillaceae,6.495699846701487e-6,9.208905395221561e-6
UV,T6,PE,PE_UV_T6, Psychromonadaceae,6.495699846701487e-6,9.283519123476713e-6
UV,T6,PE,PE_UV_T6, Arctic95B-14,6.495699846701487e-6,1.0063094931294767e-5
UV,T6,PE,PE_UV_T6, Nocardiaceae,1.2991399693402975e-5,1.8403311429179425e-5
UV,T6,PE,PE_UV_T6, Schleiferiaceae,1.2991399693402975e-5,1.842386231378383e-5
UV,T6,PE,PE_UV_T6, P5D1-392,6.495699846701487e-6,9.45263173420894e-6
UV,T6,PE,PE_UV_T6, Shewanellaceae,6.495699846701487e-6,9.230366098598312e-6
UV,T6,PE,PE_UV_T6, Kordiimonadaceae,6.495699846701487e-6,9.243542930572472e-6
UV,T6,PE,PE_UV_T6, PRD18C08,6.495699846701487e-6,9.594784549016505e-6
UV,T6,PE,PE_UV_T6, MB19,3.4183677227469566e-5,2.682164545574616e-5
UV,T6,PE,PE_UV_T6, SM2D12,6.495699846701487e-6,9.26796448682031e-6
UV,T6,PE,PE_UV_T6, Thioglobaceae,6.495699846701487e-6,1.0063094931294767e-5
UV,T6,PE,PE_UV_T6, Ruminococcaceae,6.495699846701487e-6,9.21708180373377e-6
UV,T6,PE,PE_UV_T6, P13-46,6.495699846701487e-6,9.237771126743653e-6
UV,T6,Nylon,Nylon_UV_T6, Dongiaceae,9.191598878624936e-6,1.423956375277326e-5
UV,T6,Nylon,Nylon_UV_T6, Pleomorphomonadaceae,4.595799439312468e-6,6.788445662723438e-6
UV,T6,Nylon,Nylon_UV_T6, Halomonadaceae,1.3879831414958737e-5,1.1272696147389911e-5
UV,T6,Nylon,Nylon_UV_T6, Victivallaceae,1.739709563074371e-5,5.128440446953354e-6
UV,T6,Nylon,Nylon_UV_T6, Ectothiorhodospiraceae,9.28403197564627e-6,6.611854195259698e-6
UV,T6,Nylon,Nylon_UV_T6, Aeromonas hydrophila subsp. hydrophila,4.595799439312468e-6,7.960158130285753e-6
no UV,T6,PS,PS_no UV_T6, Nodosilineaceae,5.7560582513095036e-5,8.15067206157297e-5
no UV,T6,PS,PS_no UV_T6, Schleiferiaceae,9.593430418849172e-6,1.360500371976819e-5
no UV,T6,PS,PS_no UV_T6, Thalassospiraceae,2.8780291256547518e-5,4.1106478032250336e-5
no UV,T6,PS,PS_no UV_T6, Phormidiaceae,1.9186860837698344e-5,2.7463231659108842e-5
no UV,T6,PS,PS_no UV_T6, Rhizobiales Incertae Sedis,1.9186860837698344e-5,2.716691260414402e-5
no UV,T6,PE,PE_no UV_T6, Sneathiellaceae,1.9812807130388803e-5,1.6699129708312986e-5
no UV,T6,PE,PE_no UV_T6, Thioalkalispiraceae,3.9625614260777606e-5,3.309691557692151e-5
no UV,T6,PE,PE_no UV_T6, Pseudomonadaceae,8.483282827305067e-5,6.0220870498548356e-5
no UV,T6,PE,PE_no UV_T6, Thiotrichaceae,3.327701254030654e-5,3.482458969702798e-5
no UV,T6,PE,PE_no UV_T6, Porticoccaceae,1.2697203440942133e-5,1.8013292229992997e-5
no UV,T6,PE,PE_no UV_T6, Bacteroidetes vadinHA17,6.348601720471066e-6,9.131764622138542e-6
no UV,T6,PE,PE_no UV_T6, Idiomarinaceae,2.6161408850859868e-5,1.8809936802567715e-5
no UV,T6,PE,PE_no UV_T6, Victivallaceae,6.348601720471066e-6,9.377506216880885e-6
no UV,T6,PE,PE_no UV_T6, Aeromonadaceae,6.348601720471066e-6,9.067616961613623e-6
no UV,T6,PE,PE_no UV_T6, Thalassospiraceae,1.9812807130388803e-5,1.666330743672189e-5
UV,T6,PP,PP_UV_T6, Sedimenticolaceae,4.610103474139774e-5,3.304533720589245e-5
UV,T6,PP,PP_UV_T6, Victivallaceae,4.010470369514985e-5,4.2207633092326784e-5
UV,T6,PP,PP_UV_T6, Rhodanobacteraceae,1.0601868049150259e-5,1.5249619970273979e-5
UV,T6,PP,PP_UV_T6, PRD18C08,2.7200067144548406e-5,2.1503212580912784e-5
UV,T6,PP,PP_UV_T6, Enterococcaceae,3.7201503634142743e-5,3.2910323325558365e-5
no UV,T6,PET,PET_no UV_T6, Azospirillaceae,9.629180267883793e-6,1.3910604972790156e-5
no UV,T6,PET,PET_no UV_T6, Thioglobaceae,9.629180267883793e-6,1.4917461926057205e-5
no UV,T6,PET,PET_no UV_T6, Idiomarinaceae,9.629180267883793e-6,1.3828857320916575e-5
no UV,T6,PET,PET_no UV_T6, Arctic95B-14,9.629180267883793e-6,1.4917461926057205e-5
no UV,T6,PET,PET_no UV_T6, Aeromonadaceae,2.7250946673748315e-5,2.182823357508907e-5
no UV,T6,PET,PET_no UV_T6, Sedimenticolaceae,1.7915694794143755e-5,1.2826839493889107e-5
UV,T6,PP,PP_UV_T6, Euryarchaeota archaeon SCGC AAA286-E23,8.299099547699073e-6,1.2448649321548612e-5
UV,T6,PP,PP_UV_T6, AKYH767,8.299099547699073e-6,1.2856909734702408e-5
UV,T6,PP,PP_UV_T6, ST-12K33,1.4949008443947193e-05,1.1027555486491316e-5
no UV,T6,Nylon,Nylon_no UV_T6, Prochloraceae,8.153348172427009e-6,1.193527961436946e-5
no UV,T6,Nylon,Nylon_no UV_T6, Prochlorotrichaceae,1.6306696344854018e-5,2.526222535011238e-5
no UV,T6,Nylon,Nylon_no UV_T6, ST-12K33,8.153348172427009e-6,1.1815324010949489e-5
no UV,T6,Nylon,Nylon_no UV_T6, Neisseriaceae,2.038102845996205e-5,2.08383546837777e-5
no UV,T6,Nylon,Nylon_no UV_T6, Sedimenticolaceae,2.038102845996205e-5,2.0872982240667972e-5
no UV,T6,Nylon,Nylon_no UV_T6, Idiomarinaceae,8.153348172427009e-6,1.1709354838885821e-5
no UV,T6,Nylon,Nylon_no UV_T6, PRD18C08,8.153348172427009e-6,1.2043293396211895e-5
no UV,T6,Nylon,Nylon_no UV_T6, Bacillaceae,8.153348172427009e-6,1.1558941106601511e-5
no UV,T6,Nylon,Nylon_no UV_T6, Dermatophilaceae,8.153348172427009e-6,1.193527961436946e-5
UV,T6,Nylon,Nylon_UV_T6, 053A03-B-DI-P58,8.113063655097439e-6,1.4052238455669226e-5
UV,T6,Nylon,Nylon_UV_T6, PRD18C08,2.4339190965292318e-5,3.595136766178243e-5
no UV,T6,PP,PP_no UV_T6, Rhodocyclaceae,2.3123418936230233e-6,3.4685128404345354e-6
no UV,T6,PP,PP_no UV_T6, Thioglobaceae,2.3123418936230233e-6,3.582264657895877e-6
no UV,T6,PP,PP_no UV_T6, PRD18C08,4.624683787246047e-6,6.831110672160758e-6
no UV,T6,PP,PP_no UV_T6, Fodinicurvataceae,2.3123418936230233e-6,4.005093644225105e-6
no UV,T6,PP,PP_no UV_T6, Leptolyngbyaceae,2.3123418936230233e-6,3.340479017877248e-6
no UV,T6,PP,PP_no UV_T6, Caulobacteraceae,2.3123418936230233e-6,3.2728875274688643e-6
no UV,T6,PP,PP_no UV_T6, Magnetococcaceae,2.3123418936230233e-6,4.005093644225105e-6
no UV,T6,PP,PP_no UV_T6, Neosynechococcaceae,2.3123418936230233e-6,4.005093644225105e-6
no UV,T6,PP,PP_no UV_T6, Geobacteraceae,2.3123418936230233e-6,3.4685128404345354e-6
no UV,T6,PP,PP_no UV_T6, bacterium SH4-10,2.3123418936230233e-6,3.384921934002987e-6
no UV,T1,PS,PS_no UV_T1, Colwelliaceae,1.934610176049526e-5,2.7426824681438747e-5
no UV,T1,PS,PS_no UV_T1, Ruminococcaceae,8.529921321524854e-5,6.129429604425858e-5
no UV,T1,PS,PS_no UV_T1, Sedimenticolaceae,6.595311145475327e-5,5.758998512683918e-5
no UV,T1,PS,PS_no UV_T1, Thalassospiraceae,1.934610176049526e-5,2.7631760218776748e-5
UV,T6,Nylon,Nylon_UV_T6, Microbulbiferaceae,4.688232536333802e-6,8.120256950627647e-6
UV,T6,Nylon,Nylon_UV_T6, Clade II,4.688232536333802e-6,6.7727624802120505e-6
UV,T6,Nylon,Nylon_UV_T6, SS1-B-06-26,4.688232536333802e-6,6.705081499617386e-6
UV,T6,Nylon,Nylon_UV_T6, Eurycoccales Incertae Sedis,4.688232536333802e-6,6.743506350005403e-6
UV,T6,Nylon,Nylon_UV_T6, Fodinicurvataceae,4.688232536333802e-6,8.120256950627647e-6
UV,T6,Nylon,Nylon_UV_T6, Kaistiaceae,4.688232536333802e-6,8.120256950627647e-6
UV,T6,Nylon,Nylon_UV_T6, Francisellaceae,4.688232536333802e-6,6.743506350005403e-6
UV,T6,Nylon,Nylon_UV_T6, Magnetococcaceae,4.688232536333802e-6,8.120256950627647e-6
UV,T6,Nylon,Nylon_UV_T6, Eel-36e1D6,4.688232536333802e-6,6.8628697113117665e-6
UV,T6,Nylon,Nylon_UV_T6, gamma proteobacterium enrichment culture clone TT-1470,4.688232536333802e-6,8.120256950627647e-6
UV,T6,Nylon,Nylon_UV_T6, Thalassospiraceae,4.688232536333802e-6,6.696135422918753e-6
UV,T1,PP,PP_UV_T1, Saccharospirillaceae,9.521089212605921e-6,1.3467642113438924e-5
UV,T1,PP,PP_UV_T1, SS1-B-06-26,9.521089212605921e-6,1.361700355963428e-5
UV,T1,PP,PP_UV_T1, Pseudoalteromonadaceae,1.9042178425211842e-5,2.6941526037317084e-5
UV,T1,PP,PP_UV_T1, Hyphomicrobiaceae,2.8563267637817762e-5,4.0410792973412066e-5
UV,T1,PP,PP_UV_T1, Phormidiaceae,1.9042178425211842e-5,2.725613959518411e-5
no UV,T1,Nylon,Nylon_no UV_T1, Thioglobaceae,1.49658031398255e-5,2.318492252926513e-5
no UV,T6,PET,PET_no UV_T6, Victivallaceae,8.286514526259963e-6,1.2239993136710856e-5
no UV,T6,PET,PET_no UV_T6, Bacillaceae,8.286514526259963e-6,1.174773005670933e-5
no UV,T6,PET,PET_no UV_T6, Neisseriaceae,8.286514526259963e-6,1.1747310727050375e-5
no UV,T6,PET,PET_no UV_T6, Inquilinaceae,8.286514526259963e-6,1.4352664177139804e-5
UV,T6,PET,PET_UV_T6, Colwelliaceae,5.251524805591506e-4,4.783441191509752e-4
UV,T6,PET,PET_UV_T6, Marinobacteraceae,1.4939146702127202e-4,1.1873584514307448e-4
UV,T6,PET,PET_UV_T6, Rhodanobacteraceae,1.0532191643759149e-5,1.5149398132180612e-5
UV,T6,PET,PET_UV_T6, Victivallaceae,2.1064383287518298e-5,3.1114156145049195e-5
UV,T6,PET,PET_UV_T6, PRD18C08,3.1596574931277445e-5,4.66712342175738e-5
UV,T6,PET,PET_UV_T6, Arctic95B-14,1.0532191643759149e-5,1.6316401134137643e-5
UV,T6,PET,PET_UV_T6, MB19,1.0532191643759149e-5,1.5262595707278208e-5
UV,T6,PET,PET_UV_T6, Thermoanaerobaculaceae,4.0735758846915596e-4,5.545499564538858e-4
UV,T6,PET,PET_UV_T6, Ectothiorhodospiraceae,1.661601464912327e-4,1.9339005247639683e-4
UV,T6,PET,PET_UV_T6, Thioglobaceae,1.0532191643759149e-5,1.6316401134137643e-5
UV,T6,PET,PET_UV_T6, Pleomorphomonadaceae,1.0532191643759149e-5,1.5557078072524598e-5
UV,T6,PS,PS_UV_T6, Aeromonadaceae,1.848971273322611e-5,1.3961099449718946e-5
no UV,T1,PE,PE_no UV_T1, Colwelliaceae,7.229226491556795e-5,8.15713897520624e-5
no UV,T1,PE,PE_no UV_T1, Aeromonadaceae,1.0299827992872518e-5,1.4711096887480249e-5
no UV,T1,PE,PE_no UV_T1, 0319-6G20,1.0299827992872518e-5,1.4603079580359762e-5
no UV,T6,PE,PE_no UV_T6, Hymenobacteraceae,2.6928410819835473e-5,3.8461463712850775e-5
no UV,T6,PE,PE_no UV_T6, Devosiaceae,1.3464205409917737e-5,1.9159900190865487e-5
no UV,T6,PE,PE_no UV_T6, Phormidesmiaceae,1.3464205409917737e-5,1.9046881275270702e-5
no UV,T6,PE,PE_no UV_T6, Aerococcaceae,2.6928410819835473e-5,3.918659369654368e-5
no UV,T6,PE,PE_no UV_T6, Nocardiaceae,5.385682163967095e-5,7.629230757359706e-5
no UV,T6,PE,PE_no UV_T6, Anaplasmataceae,1.3464205409917737e-5,1.9511487318319988e-5
no UV,T1,PP,PP_no UV_T1, Sneathiellaceae,1.8683556601834725e-5,2.674282403529499e-5
no UV,T1,PP,PP_no UV_T1, Nodosilineaceae,4.974396354279515e-5,4.6685615900077186e-5
no UV,T1,PP,PP_no UV_T1, Sedimenticolaceae,1.8683556601834725e-5,2.6530607235441626e-5
no UV,T1,PP,PP_no UV_T1, Microtrichaceae,7.47342264073389e-5,1.0571271823184701e-4
no UV,T1,PP,PP_no UV_T1, Lentimicrobiaceae,1.8683556601834725e-5,2.7349926376002836e-5
UV,T1,PET,PET_UV_T1, Pseudomonadaceae,8.726529877427325e-5,7.012164660425164e-5
UV,T1,PET,PET_UV_T1, Cellulomonadaceae,3.006524157421605e-5,4.273505379988661e-5
UV,T1,PP,PP_UV_T1, Leeiaceae,3.935644343691949e-6,6.0970739998857346e-6
no UV,T6,Nylon,Nylon_no UV_T6, Gracilibacteraceae,4.074332115108031e-6,7.056950230276677e-6
no UV,T6,Nylon,Nylon_no UV_T6, Rhodanobacteraceae,4.074332115108031e-6,5.860478181772874e-6
UV,T6,PP,PP_UV_T6, Rhodocyclaceae,6.64990889624812e-6,9.974863344372182e-6
UV,T6,PP,PP_UV_T6, Gracilibacteraceae,6.64990889624812e-6,1.151798007400602e-5
UV,T6,PP,PP_UV_T6, bacterium SH4-10,6.64990889624812e-6,9.734469865424462e-6
UV,T6,PP,PP_UV_T6, Dermatophilaceae,6.64990889624812e-6,9.734469865424462e-6
UV,T6,PP,PP_UV_T6, Family XI,6.64990889624812e-6,9.420104629331796e-6
UV,T1,PE,PE_UV_T1, Bacillaceae,1.0984182776801405e-4,1.1024789875645591e-4
UV,T1,PE,PE_UV_T1, Spongiibacteraceae,1.0984182776801405e-4,1.0986034928028937e-4
UV,T1,PE,PE_UV_T1, Woeseiaceae,1.647627416520211e-4,1.6489577578080193e-4
UV,T1,PE,PE_UV_T1, Pasteurellaceae,2.196836555360281e-4,2.2016700849777706e-4
UV,T1,PE,PE_UV_T1, MB19,5.4920913884007027e-5,5.699412584169275e-5
UV,T1,PE,PE_UV_T1, Thalassospiraceae,5.4920913884007027e-5,5.574683863384801e-5
UV,T6,PE,PE_UV_T6, Devosiaceae,1.4513893424480591e-5,2.065363242223486e-5
UV,T6,PE,PE_UV_T6, Prochlorotrichaceae,1.4513893424480591e-5,2.2484827008657055e-5
UV,T6,PE,PE_UV_T6, ST-12K33,2.844922424630689e-5,2.703271749506304e-5
UV,T6,PE,PE_UV_T6, Halomonadaceae,1.4513893424480591e-5,2.0552315478452775e-5
UV,T6,PE,PE_UV_T6, Victivallaceae,7.256946712240296e-6,1.0719220689206691e-5
UV,T6,PE,PE_UV_T6, Idiomarinaceae,7.256946712240296e-6,1.0421996252763134e-5
UV,T6,PE,PE_UV_T6, Geobacteraceae,7.256946712240296e-6,1.0885420068360438e-5
UV,T6,PE,PE_UV_T6, Enterococcaceae,2.1192277534066593e-5,3.0070809958700623e-5
no UV,T6,PS,PS_no UV_T6, Desulfobulbaceae,6.249218847644045e-5,8.866753870706012e-5
no UV,T6,PS,PS_no UV_T6, Tannerellaceae,3.1246094238220226e-5,4.6869141357330336e-5
no UV,T6,PS,PS_no UV_T6, Clade I,3.1246094238220226e-5,4.494406650594152e-5
no UV,T1,PP,PP_no UV_T1, Alcanivoracaceae,3.71305510173771e-5,5.253038533338277e-5
no UV,T1,PP,PP_no UV_T1, Rhodocyclaceae,1.2376850339125698e-5,1.856527550868855e-5
no UV,T1,PP,PP_no UV_T1, MB19,1.2376850339125698e-5,1.7935760119547302e-5
no UV,T1,PP,PP_no UV_T1, Mycobacteriaceae,1.2376850339125698e-5,1.7575098904185135e-5
no UV,T1,PP,PP_no UV_T1, Cellvibrionaceae,1.2376850339125698e-5,1.751678493110535e-5
no UV,T1,PP,PP_no UV_T1, Methyloligellaceae,1.2376850339125698e-5,1.7520594541973184e-5
no UV,T1,PP,PP_no UV_T1, Dietziaceae,1.2376850339125698e-5,1.760863673810109e-5
no UV,T1,PP,PP_no UV_T1, Thalassospiraceae,1.2376850339125698e-5,1.7677678173530496e-5
UV,T6,PET,PET_UV_T6, Aeromonadaceae,9.673050880247628e-5,1.3815880109388373e-4
UV,T1,PP,PP_UV_T1, Thalassospiraceae,1.8156399222906114e-5,2.5932525114087004e-5
UV,T1,Nylon,Nylon_UV_T1, P5D1-392,2.6121716638635274e-5,2.6008318820991975e-5
UV,T1,Nylon,Nylon_UV_T1, Aeromonadaceae,6.017173011775607e-6,8.594242081151026e-6
UV,T1,PET,PET_UV_T1, Dermacoccaceae,5.72000572000572e-5,8.127022269898156e-5
UV,T1,PET,PET_UV_T1, Enterococcaceae,2.539729812457085e-4,2.487661134519936e-4
UV,T1,PET,PET_UV_T1, Clostridiaceae 1,5.72000572000572e-5,8.105602350598589e-5
UV,T1,PET,PET_UV_T1, Clade I,2.86000286000286e-5,4.113799240543837e-5
UV,T1,PET,PET_UV_T1, Arenicellaceae,8.58000858000858e-5,1.2135302238449395e-4
UV,T1,PET,PET_UV_T1, Bifidobacteriaceae,2.86000286000286e-5,4.068102303864802e-5
UV,T1,PET,PET_UV_T1, Moritellaceae,2.86000286000286e-5,4.084901146027656e-5
UV,T1,PET,PET_UV_T1, Ruminococcaceae,2.86000286000286e-5,4.0582048034354535e-5
no UV,T1,PET,PET_no UV_T1, SAR116 clade,1.7307026652821044e-4,2.4523965259167386e-4
no UV,T1,PET,PET_no UV_T1, Thioglobaceae,8.653513326410522e-5,1.3405965199748761e-4
no UV,T1,PET,PET_no UV_T1, Rhizobiales Incertae Sedis,8.653513326410522e-5,1.2252616112974922e-4
UV,T1,PS,PS_UV_T1, Leeiaceae,8.34070095250805e-6,9.631011880321381e-6
UV,T1,PS,PS_UV_T1, Carnobacteriaceae,8.34070095250805e-6,8.370649705787742e-6
UV,T1,PS,PS_UV_T1, Dermacoccaceae,2.8686173264486518e-5,2.8887482213311155e-5
UV,T1,PE,PE_UV_T1, Nisaeaceae,2.2585599421808655e-5,2.3438184192915838e-5
UV,T1,Nylon,Nylon_UV_T1, Thalassospiraceae,2.0104543626859666e-5,2.8715031879947123e-5
UV,T1,Nylon,Nylon_UV_T1, Listeriaceae,2.0104543626859666e-5,2.8490083905192127e-5
UV,T1,Nylon,Nylon_UV_T1, Intrasporangiaceae,3.2276798188351824e-4,4.17583605826916e-4
no UV,T1,PP,PP_no UV_T1, P5D1-392,1.546862190047489e-5,2.2510151286494315e-5
no UV,T1,PP,PP_no UV_T1, Stappiaceae,1.546862190047489e-5,2.1917016486914258e-5
no UV,T6,PET,PET_no UV_T6, Intrasporangiaceae,3.5243532811729044e-5,5.0207028963186405e-5
no UV,T6,PET,PET_no UV_T6, Clostridiaceae 1,1.7621766405864522e-5,2.497113432972789e-5
no UV,T6,PET,PET_no UV_T6, Aeromonas hydrophila subsp. hydrophila,1.7621766405864522e-5,3.052179473406776e-5
no UV,T1,PS,PS_no UV_T1, Phormidesmiaceae,4.660700969425801e-5,6.593171696474787e-5
no UV,T1,PS,PS_no UV_T1, P5D1-392,4.660700969425801e-5,6.782316136362779e-5
no UV,T1,PS,PS_no UV_T1, Hyphomicrobiaceae,4.660700969425801e-5,6.59387519574551e-5
no UV,T1,PET,PET_no UV_T1, Halomonadaceae,5.386770092652446e-4,7.62790487129744e-4
no UV,T1,PET,PET_no UV_T1, Intrasporangiaceae,1.0773540185304891e-4,1.53477078194511e-4
no UV,T1,PET,PET_no UV_T1, Carnobacteriaceae,9.210647508519849e-5,1.3056947693355082e-4
UV,T1,Nylon,Nylon_UV_T1, Ruminococcaceae,1.0088781275221953e-4,1.4315489401949216e-4
no UV,T1,PE,PE_no UV_T1, Microbacteriaceae,1.2795905310300704e-4,1.811938772707189e-4
no UV,T1,PE,PE_no UV_T1, P5D1-392,2.1326508850501173e-5,3.1034628923395135e-5
no UV,T1,PE,PE_no UV_T1, Enterococcaceae,6.397952655150352e-5,9.078383298280272e-5
no UV,T1,PE,PE_no UV_T1, Marinobacteraceae,2.1326508850501173e-5,3.018820304706226e-5
no UV,T1,PE,PE_no UV_T1, Pasteurellaceae,2.0730381961858748e-4,2.496688434387297e-4
no UV,T1,PE,PE_no UV_T1, Veillonellaceae,6.199243692269544e-5,8.823799787821793e-5
no UV,T1,PE,PE_no UV_T1, Bacteriovoracaceae,1.8597731076808633e-4,2.631051504329232e-4
no UV,T1,PE,PE_no UV_T1, Ilumatobacteraceae,6.199243692269544e-5,8.781138136838718e-5
UV,T1,PET,PET_UV_T1, BD2-7,1.967729240456513e-4,2.7864776368511393e-4
UV,T1,PET,PET_UV_T1, Terasakiellaceae,1.967729240456513e-4,2.7852596762480993e-4
UV,T1,PET,PET_UV_T1, Cyanobiaceae,2.9515938606847696e-4,4.1858275612195874e-4
UV,T1,PET,PET_UV_T1, Planococcaceae,9.838646202282565e-5,1.4061188528345067e-4
UV,T1,PET,PET_UV_T1, Atopobiaceae,9.838646202282565e-5,1.4151809370879106e-4
UV,T1,PET,PET_UV_T1, Reyranellaceae,1.967729240456513e-4,2.83579965416329e-4
UV,T1,PET,PET_UV_T1, Aerococcaceae,9.838646202282565e-5,1.4317333237091675e-4
UV,T1,PET,PET_UV_T1, Bacillaceae,9.838646202282565e-5,1.3948175598028025e-4
UV,T1,PET,PET_UV_T1, Lentisphaeraceae,9.838646202282565e-5,1.3952119660201587e-4
UV,T1,PET,PET_UV_T1, Halieaceae,9.838646202282565e-5,1.3915803944636077e-4
UV,T6,PET,PET_UV_T6, Actinomycetaceae,3.968253968253968e-4,5.631546628467454e-4
NA,NA,negative_c,negative_c_, Dongiaceae,2.247150613022687e-6,4.160914409505228e-6
NA,NA,negative_c,negative_c_, Methylomonaceae,2.247150613022687e-6,4.494301226045374e-6
NA,NA,negative_c,negative_c_, Phormidiaceae,2.247150613022687e-6,3.927403091653646e-6
NA,NA,negative_c,negative_c_, Chroococcidiopsaceae,2.247150613022687e-6,3.89877036648263e-6
NA,NA,negative_c,negative_c_, Acaryochloridaceae,2.247150613022687e-6,3.927403091653646e-6
NA,NA,negative_c,negative_c_, Lentimicrobiaceae,7.5613245778215995e-6,8.943500659952975e-6
NA,NA,negative_c,negative_c_, Kiritimatiellaceae,2.657086982399456e-6,4.63859132378183e-6
NA,NA,negative_c,negative_c_, Psychromonadaceae,2.657086982399456e-6,4.63859132378183e-6
NA,NA,negative_c,negative_c_, Caulobacteraceae,4.7167513394958235e-6,4.794836103982978e-6
NA,NA,negative_c,negative_c_, Desulfobulbaceae,2.657086982399456e-6,4.61353121971691e-6
NA,NA,negative_c,negative_c_, Actinomarinaceae,2.657086982399456e-6,4.650911641162355e-6
NA,NA,negative_c,negative_c_, Thalassobaculaceae,5.314173964798912e-6,9.25485485912068e-6
NA,NA,negative_c,negative_c_, Streptomycetaceae,2.0596643570963675e-6,3.813757321169854e-6
UV,T6,PS,PS_UV_T6, Family X,0,0
UV,T6,PS,PS_UV_T6, Rhodothermaceae,0,0
UV,T6,PS,PS_UV_T6, Schleiferiaceae,0,0
UV,T6,PS,PS_UV_T6, Dermabacteraceae,0,0
UV,T6,PS,PS_UV_T6, Micavibrionaceae,0,0
UV,T6,PS,PS_UV_T6, Wohlfahrtiimonadaceae,0,0
UV,T6,PS,PS_UV_T6, TG3,0,0
UV,T6,PS,PS_UV_T6, Nitrosomonadaceae,0,0
UV,T6,PS,PS_UV_T6, Family XIII,0,0
UV,T6,PS,PS_UV_T6, Veillonellaceae,0,0
UV,T6,PS,PS_UV_T6, Leptolyngbyaceae,0,0
UV,T6,PS,PS_UV_T6, Leuconostocaceae,0,0
UV,T6,PS,PS_UV_T6, Intrasporangiaceae,0,0
UV,T6,PS,PS_UV_T6, Trueperaceae,0,0
UV,T6,PS,PS_UV_T6, AB1,0,0
UV,T6,PS,PS_UV_T6, Dermacoccaceae,0,0
UV,T6,PS,PS_UV_T6, Marinomonadaceae,0,0
UV,T6,PS,PS_UV_T6, mle1-27,0,0
UV,T6,PS,PS_UV_T6, Blastocatellaceae,0,0
UV,T6,PS,PS_UV_T6, Chitinophagaceae,0,0
UV,T6,PS,PS_UV_T6, Desulfarculaceae,0,0
UV,T6,PS,PS_UV_T6, Prevotellaceae,0,0
UV,T6,PS,PS_UV_T6, Fusobacteriaceae,0,0
UV,T6,PS,PS_UV_T6, Leptospiraceae,0,0
UV,T6,PS,PS_UV_T6, Microcystaceae,0,0
UV,T6,PS,PS_UV_T6, Lactobacillaceae,0,0
UV,T6,PS,PS_UV_T6, Bacteroidaceae,0,0
UV,T6,PS,PS_UV_T6, SAR116 clade,0,0
UV,T6,PS,PS_UV_T6, Peptostreptococcaceae,0,0
UV,T6,PS,PS_UV_T6, Porphyromonadaceae,0,0
UV,T6,PS,PS_UV_T6, Dysgonomonadaceae,0,0
UV,T6,PS,PS_UV_T6, Nocardioidaceae,0,0
UV,T6,PS,PS_UV_T6, Spirosomaceae,0,0
UV,T6,PS,PS_UV_T6, Microbulbiferaceae,0,0
UV,T6,PS,PS_UV_T6, Eel-36e1D6,0,0
UV,T6,PS,PS_UV_T6, Thalassobaculaceae,0,0
UV,T6,PS,PS_UV_T6, Leptotrichiaceae,0,0
UV,T6,PS,PS_UV_T6, Desulfobulbaceae,0,0
UV,T6,PS,PS_UV_T6, Brevibacteriaceae,0,0
UV,T6,PS,PS_UV_T6, bacteriap25,0,0
UV,T6,PS,PS_UV_T6, Calditrichaceae,0,0
UV,T6,PS,PS_UV_T6, Magnetospiraceae,0,0
UV,T6,PS,PS_UV_T6, Shewanellaceae,0,0
UV,T6,PS,PS_UV_T6, Nitrosopumilaceae,0,0
UV,T6,PS,PS_UV_T6, Caldilineaceae,0,0
UV,T6,PS,PS_UV_T6, Desulfovibrionaceae,0,0
UV,T6,PS,PS_UV_T6, JG30-KF-AS9,0,0
UV,T6,PS,PS_UV_T6, Acetobacteraceae,0,0
UV,T6,PS,PS_UV_T6, Cellulomonadaceae,0,0
UV,T6,PS,PS_UV_T6, Midichloriaceae,0,0
UV,T6,PS,PS_UV_T6, Legionellaceae,0,0
UV,T6,PS,PS_UV_T6, Atopobiaceae,0,0
